発売日,メーカー,タイトル,⭐クロスレビュー(評価),パッケージ併売,ジャンル,開発元,未使用,販売本数,プラットフォーム
2014-03-20,マイクロソフト,ズー タイクーン,2,YES,その他,マイクロソフト,0,1,Xbox 360
2014-03-27,コーエーテクモゲームス,YAIBA: NINJA GAIDEN Z,2,YES,その他,コーエーテクモゲームス,0,1,Xbox 360
2014-04-10,エレクトロニック・アーツ,タイタンフォール,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2014-04-22,Crytek,Warface,2,,その他,Crytek,0,1,Xbox 360
2014-04-23,カプコン,モンスターハンター フロンティアGG プレミアムパッケージ,2,YES,その他,カプコン,0,1,Xbox 360
2014-04-24,エレクトロニック・アーツ,EA SPORTS 2014 FIFA World Cup Brazil,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2014-04-24,トライアングル・サービス,ゲーセンラブ。 〜プラス ペンゴ!〜,2,YES,その他,トライアングル・サービス,0,1,Xbox 360
2014-05-22,ケイブ,ケイブシューティングコレクション完,2,YES,その他,ケイブ,0,1,Xbox 360
2014-05-29,5pb.,バレットソウル -インフィニットバースト-,2,YES,その他,5pb.,0,1,Xbox 360
2014-06-05,ベセスダ・ソフトワークス,Wolfenstein: The New Order,2,YES,その他,ベセスダ・ソフトワークス,0,1,Xbox 360
2014-06-05,エクスペリエンス,剣の街の異邦人 〜白の王宮〜,2,YES,その他,エクスペリエンス,0,1,Xbox 360
2014-06-12,スクウェア・エニックス,Thief,2,YES,その他,スクウェア・エニックス,0,1,Xbox 360
2014-06-26,ユービーアイソフト,ウォッチドッグス,2,YES,その他,ユービーアイソフト,0,1,Xbox 360
2014-07-23,カプコン,モンスターハンター フロンティアG5 プレミアムパッケージ,2,YES,その他,カプコン,0,1,Xbox 360
2014-08-07,カプコン,ウルトラストリートファイターIV,2,YES,その他,カプコン,0,1,Xbox 360
2014-08-21,マイクロソフト,World of Tanks：Xbox 360 Edition コンバット レディ スターター パック,2,YES,その他,マイクロソフト,0,1,Xbox 360
2014-08-28,コードマスターズ,GRID Autosport,2,YES,その他,コードマスターズ,0,1,Xbox 360
2014-09-04,エレクトロニック・アーツ,プラント vs.ゾンビ ガーデンウォーフェア,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2014-09-04,スクウェア・エニックス,マーダード 魂の呼ぶ声,2,YES,その他,スクウェア・エニックス,0,1,Xbox 360
2014-09-04,コナミデジタルエンタテインメント,悪魔城ドラキュラ Lords of Shadow 2Castlevania: Lords of Shadow 2,2,YES,その他,コナミデジタルエンタテインメント,0,1,Xbox 360
2014-09-11,バンダイナムコゲームス,NARUTO -ナルト- 疾風伝 ナルティメットストームレボリューションNaruto Shippuden: Ultimate Ninja Storm Revolution,2,YES,その他,バンダイナムコゲームス,0,1,Xbox 360
2014-10-02,コードマスターズ,F1 2014,2,YES,その他,コードマスターズ,0,1,Xbox 360
2014-10-02,マイクロソフト,Forza Horizon 2,2,YES,その他,マイクロソフト,0,1,Xbox 360
2014-10-09,エレクトロニック・アーツ,FIFA 15,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2014-10-23,ベセスダ・ソフトワークス,サイコブレイクThe Evil Within,2,YES,その他,ベセスダ・ソフトワークス,0,1,Xbox 360
2014-10-30,テイクツー・インタラクティブ・ジャパン,ボーダーランズ プリシークエル,2,YES,その他,テイクツー・インタラクティブ・ジャパン,0,1,Xbox 360
2014-11-13,スクウェア・エニックスActivision,コール オブ デューティ アドバンスド・ウォーフェア 字幕版,2,YES,その他,スクウェア・エニックスActivision,0,1,Xbox 360
2014-11-19,カプコン,モンスターハンター フロンティアG6 プレミアムパッケージ,2,YES,その他,カプコン,0,1,Xbox 360
2014-11-27,テイクツー・インタラクティブ・ジャパン2K Sports,NBA 2K15,2,YES,その他,テイクツー・インタラクティブ・ジャパン2K Sports,0,1,Xbox 360
2014-11-27,クロン,サクラフラミンゴアーカイヴス,2,YES,その他,クロン,0,1,Xbox 360
2014-11-27,エレクトロニック・アーツ,ドラゴンエイジ:インクイジション,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2014-11-27,カプコン,バイオハザード HDリマスター,2,,その他,カプコン,0,1,Xbox 360
2014-12-10,バンダイナムコゲームス,パックワールド2Pac-Man and the Ghostly Adventures 2,2,,その他,バンダイナムコゲームス,0,1,Xbox 360
2014-12-12,THQ,de Blob 2,2,,その他,THQ,0,1,Xbox 360
2015-02-05,フロム・ソフトウェア,DARK SOULS II SCHOLAR OF THE FIRST SIN,2,YES,その他,フロム・ソフトウェア,0,1,Xbox 360
2015-02-05,バンダイナムコゲームス,ドラゴンボール ゼノバース,2,YES,その他,バンダイナムコゲームス,0,1,Xbox 360
2015-02-17,コーエーテクモゲームス,デッド オア アライブ5 ラストラウンド,2,,その他,コーエーテクモゲームス,0,1,Xbox 360
2015-03-05,マイクロソフト,スクリームライド,2,YES,その他,マイクロソフト,0,1,Xbox 360
2015-03-19,エレクトロニック・アーツ,バトルフィールド ハードライン,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox 360
2015-03-27,マイクロソフト,Forza Horizon 2 Presents Fast & Furious,2,,その他,マイクロソフト,0,1,Xbox 360
2015-04-15,カプコン,モンスターハンター フロンティアG7 プレミアムパッケージ,2,YES,その他,カプコン,0,1,Xbox 360
2015-04-23,マイクロソフト,ディズニー ファンタジア：音楽の魔法Fantasia: Music Evolved,2,YES,その他,マイクロソフト,0,1,Xbox 360
2015-04-23,"スクウェア・エニックスKalypso Media, FX Interactive",トロピコ5,2,YES,その他,"スクウェア・エニックスKalypso Media, FX Interactive",0,1,Xbox 360
2015-06-24,Deep Silver,Sacred 3,2,,その他,Deep Silver,0,1,Xbox 360
2015-06-25,インターグローMilestone srl,RIDE,2,YES,その他,インターグローMilestone srl,0,1,Xbox 360
2015-07-22,カプコン,モンスターハンター フロンティアG8 プレミアムパッケージ,2,YES,その他,カプコン,0,1,Xbox 360
2015-09-02,コナミデジタルエンタテインメント,METAL GEAR SOLID V: THE PHANTOM PAIN,2,,その他,コナミデジタルエンタテインメント,0,1,Xbox 360
2015-10-01,インターグローNamco Bandai Games,MotoGP 15,2,YES,その他,インターグローNamco Bandai Games,0,1,Xbox 360
2015-10-08,エレクトロニック・アーツ,FIFA 16,2,,その他,エレクトロニック・アーツ,0,1,Xbox 360
2015-11-06,アクティビジョン,コール オブ デューティ ブラックオプスIII,2,YES,その他,アクティビジョン,0,1,Xbox 360
2015-11-12,マイクロソフト,ライズ オブ ザ トゥームレイダー,2,YES,その他,マイクロソフト,0,1,Xbox 360
2015-11-18,カプコン,モンスターハンター フロンティアG9 プレミアムパッケージ,2,YES,その他,カプコン,0,1,Xbox 360
2016-01-21,カプコン,バイオハザード0 HDリマスター,2,,その他,カプコン,0,1,Xbox 360
2016-04-21,カプコン,モンスターハンター フロンティアG10 プレミアムパッケージ,2,YES,その他,カプコン,0,1,Xbox 360
2016-06-10,THQ,MX vs. ATV Reflex,2,,その他,THQ,0,1,Xbox 360
2016-09-29,EA Sports,FIFA 17,2,,その他,EA Sports,0,1,Xbox 360
2016-10-20,2K Sports,NBA 2K17,2,,その他,2K Sports,0,1,Xbox 360
2016-11-09,カプコン,モンスターハンター フロンティアZ,2,YES,その他,カプコン,0,1,Xbox 360
2017-09-19,2K Sports,NBA 2K18,2,,その他,2K Sports,0,1,Xbox 360
2017-09-29,EA Sports,FIFA 18: Legacy Edition,2,,その他,EA Sports,0,1,Xbox 360
2018-09-19,Electronic Arts,Brütal Legend,2,,その他,Electronic Arts,0,1,Xbox 360
2018-09-28,EA Sports,FIFA 19: Legacy Edition,2,,その他,EA Sports,0,1,Xbox 360
2019-11-01,Disney Interactive Studios,Bolt,2,,その他,Disney Interactive Studios,0,1,Xbox 360
2019-11-01,Disney Interactive Studios,Toy Story 3: The Video Game,2,,その他,Disney Interactive Studios,0,1,Xbox 360
2020-11-01,LucasArts,Lego Indiana Jones: The Original Adventures,2,,その他,LucasArts,0,1,Xbox 360
2021-10-30,THQ,SpongeBob's Truth or Square,2,,その他,THQ,0,1,Xbox 360
2021-11-10,LucasArts,Thrillville: Off the Rails,2,,その他,LucasArts,0,1,Xbox 360
